product_id,type,year,month,order,start_stock,end_stock
1048,A1,2021,2,1128.0,48.0,45.0
1048,A1,2021,3,10756.0,61.0,75.0
1049,A3,2021,1,15182.0,59.0,82.0
1049,A3,2021,2,1128.0,58.0,49.0
1049,A3,2021,3,10756.0,73.0,54.0
1050,A3,2021,1,15182.0,41.0,75.0
1050,A3,2021,2,1128.0,43.0,55.0
1050,A3,2021,3,10756.0,88.0,102.0
1051,A1,2021,1,15182.0,64.0,70.0
1051,A1,2021,2,1128.0,54.0,54.0
1051,A1,2021,3,10756.0,54.0,52.0
1052,A2,2021,1,15182.0,82.0,99.0
1052,A2,2021,2,1128.0,99.0,90.0
1052,A2,2021,3,10756.0,90.0,143.0
1053,A1,2021,1,15182.0,44.0,48.0
1053,A1,2021,2,1128.0,48.0,48.0
1053,A1,2021,3,10756.0,81.0,58.0
1054,A3,2021,1,15182.0,65.0,66.0
1054,A3,2021,2,1128.0,66.0,64.0
1054,A3,2021,3,10756.0,64.0,65.0
1055,A1,2021,1,15182.0,58.0,41.0
1055,A1,2021,2,1128.0,41.0,40.0
1055,A1,2021,3,10756.0,56.0,91.0
1056,A2,2021,1,15182.0,84.0,67.0
1056,A2,2021,2,1128.0,67.0,64.0
1056,A2,2021,3,10756.0,64.0,159.0
1057,A1,2021,1,15182.0,68.0,90.0
1057,A1,2021,2,1128.0,90.0,86.0
1057,A1,2021,3,10756.0,86.0,73.0
1058,A1,2021,1,15182.0,56.0,56.0
1058,A1,2021,2,1128.0,56.0,56.0
1058,A1,2021,3,10756.0,84.0,75.0
1059,A1,2021,1,15182.0,78.0,94.0
1059,A1,2021,2,1128.0,53.0,53.0
1059,A1,2021,3,10756.0,94.0,86.0
1060,A1,2021,1,15182.0,79.0,96.0
1060,A1,2021,2,1128.0,53.0,53.0
1060,A1,2021,3,10756.0,96.0,93.0
1061,A1,2021,1,15182.0,73.0,98.0
1061,A1,2021,2,1128.0,98.0,97.0
1061,A1,2021,3,10756.0,97.0,75.0
1062,A1,2021,1,15182.0,80.0,79.0
1062,A1,2021,2,1128.0,55.0,55.0
1062,A1,2021,3,10756.0,79.0,72.0
1063,A1,2021,1,15182.0,110.0,120.0
1063,A1,2021,2,1128.0,118.0,102.0
1063,A1,2021,3,10756.0,104.0,84.0
1064,A3,2021,1,15182.0,79.0,102.0
1064,A3,2021,2,1128.0,102.0,122.0
1064,A3,2021,3,10756.0,122.0,121.0
1065,A1,2021,1,15182.0,58.0,83.0
1065,A1,2021,2,1128.0,83.0,92.0
1065,A1,2021,3,10756.0,92.0,65.0
1066,A2,2021,1,15182.0,100.0,140.0
1066,A2,2021,2,1128.0,140.0,198.0
1066,A2,2021,3,10756.0,198.0,148.0
1067,A1,2021,1,15182.0,63.0,65.0
1067,A1,2021,2,1128.0,65.0,86.0
1067,A1,2021,3,10756.0,86.0,64.0
1068,A3,2021,1,15182.0,120.0,88.0
1068,A3,2021,2,1128.0,88.0,206.0
1068,A3,2021,3,10756.0,206.0,149.0
1069,A1,2021,1,15182.0,108.0,188.0
1069,A1,2021,2,1128.0,188.0,175.0
1069,A1,2021,3,10756.0,175.0,111.0
1070,A2,2021,1,15182.0,388.0,467.0
1070,A2,2021,2,1128.0,468.0,786.0
1070,A2,2021,3,10756.0,786.0,357.0
1071,A2,2021,1,15182.0,239.0,334.0
1071,A2,2021,2,1128.0,335.0,622.0
1071,A2,2021,3,10756.0,622.0,690.0
1072,A2,2021,1,15182.0,198.0,233.0
1072,A2,2021,2,1128.0,233.0,273.0
1072,A2,2021,3,10756.0,273.0,305.0
1073,A2,2021,1,15182.0,149.0,280.0
1073,A2,2021,2,1128.0,280.0,336.0
1073,A2,2021,3,10756.0,336.0,281.0
1074,A3,2021,1,15182.0,172.0,304.0
1074,A3,2021,2,1128.0,304.0,261.0
1074,A3,2021,3,10756.0,261.0,183.0
1075,A3,2021,1,15182.0,111.0,225.0
1075,A3,2021,2,1128.0,225.0,219.0
1075,A3,2021,3,10756.0,219.0,154.0
1076,A1,2021,1,15182.0,70.0,245.0
1076,A1,2021,2,1128.0,245.0,246.0
1076,A1,2021,3,10756.0,246.0,140.0
1077,A3,2021,1,15182.0,162.0,223.0
1077,A3,2021,2,1128.0,223.0,249.0
1077,A3,2021,3,10756.0,249.0,128.0
1078,A1,2021,1,15182.0,140.0,158.0
1078,A1,2021,2,1128.0,158.0,145.0
1078,A1,2021,3,10756.0,145.0,146.0
1079,A1,2021,1,15182.0,49.0,69.0
1079,A1,2021,2,1128.0,69.0,75.0
1079,A1,2021,3,10756.0,75.0,78.0
1080,A1,2021,1,15182.0,63.0,75.0
1080,A1,2021,2,1128.0,60.0,63.0
1080,A1,2021,3,10756.0,78.0,80.0
1081,A1,2021,1,15182.0,156.0,207.0
1081,A1,2021,2,1128.0,207.0,213.0
1081,A1,2021,3,10756.0,213.0,192.0
1082,A1,2021,1,15182.0,107.0,257.0
1082,A1,2021,2,1128.0,257.0,228.0
1082,A1,2021,3,10756.0,228.0,186.0
1083,A1,2021,1,15182.0,87.0,212.0
1083,A1,2021,2,1128.0,212.0,184.0
1083,A1,2021,3,10756.0,184.0,185.0
1084,A3,2021,1,15182.0,214.0,328.0
1084,A3,2021,2,1128.0,328.0,307.0
1084,A3,2021,3,10756.0,307.0,204.0
1085,A1,2021,1,15182.0,147.0,208.0
1085,A1,2021,2,1128.0,208.0,201.0
1085,A1,2021,3,10756.0,201.0,171.0
1086,A2,2021,1,15182.0,105.0,282.0
1086,A2,2021,2,1128.0,282.0,220.0
1086,A2,2021,3,10756.0,220.0,143.0
1087,A1,2021,1,15182.0,79.0,79.0
1087,A1,2021,2,1128.0,79.0,78.0
1087,A1,2021,3,10756.0,78.0,116.0
1088,A1,2021,1,15182.0,130.0,179.0
1088,A1,2021,2,1128.0,179.0,170.0
1088,A1,2021,3,10756.0,170.0,152.0
1089,A1,2021,1,15182.0,75.0,143.0
1089,A1,2021,2,1128.0,143.0,141.0
1089,A1,2021,3,10756.0,141.0,123.0
1090,A3,2021,1,15182.0,177.0,314.0
1090,A3,2021,2,1128.0,314.0,253.0
1090,A3,2021,3,10756.0,253.0,208.0
1091,A1,2021,1,15182.0,70.0,91.0
1091,A1,2021,2,1128.0,91.0,90.0
1091,A1,2021,3,10756.0,90.0,70.0
1092,A3,2021,1,15182.0,118.0,237.0
1092,A3,2021,2,1128.0,237.0,219.0
1092,A3,2021,3,10756.0,219.0,155.0
1093,A1,2021,1,15182.0,93.0,107.0
1093,A1,2021,2,1128.0,107.0,89.0
1093,A1,2021,3,10756.0,89.0,172.0
1094,A1,2021,1,15182.0,153.0,254.0
1094,A1,2021,2,1128.0,254.0,221.0
1094,A1,2021,3,10756.0,221.0,213.0
1095,A3,2021,1,15182.0,177.0,296.0
1095,A3,2021,2,1128.0,296.0,264.0
1095,A3,2021,3,10756.0,264.0,146.0
1096,A1,2021,1,15182.0,112.0,280.0
1096,A1,2021,2,1128.0,280.0,240.0
1096,A1,2021,3,10756.0,240.0,137.0
1097,A1,2021,1,15182.0,139.0,225.0
1097,A1,2021,2,1128.0,225.0,97.0
1097,A1,2021,3,10756.0,97.0,154.0
1098,A3,2021,1,15182.0,167.0,442.0
1098,A3,2021,2,1128.0,442.0,407.0
1098,A3,2021,3,10756.0,407.0,331.0
1099,A2,2021,1,15182.0,171.0,754.0
1099,A2,2021,2,1128.0,754.0,185.0
1099,A2,2021,3,10756.0,185.0,82.0
1100,A2,2021,1,15182.0,92.0,298.0
1100,A2,2021,2,1128.0,300.0,157.0
1100,A2,2021,3,10756.0,157.0,138.0
1101,A3,2021,1,15182.0,140.0,265.0
1101,A3,2021,2,1128.0,265.0,246.0
1101,A3,2021,3,10756.0,246.0,267.0
1102,A1,2021,1,15182.0,52.0,94.0
1102,A1,2021,2,1128.0,94.0,82.0
1102,A1,2021,3,10756.0,82.0,62.0
1103,A1,2021,1,15182.0,91.0,95.0
1103,A1,2021,2,1128.0,95.0,90.0
1103,A1,2021,3,10756.0,90.0,72.0
1104,A1,2021,1,15182.0,55.0,59.0
1104,A1,2021,2,1128.0,59.0,51.0
1104,A1,2021,3,10756.0,51.0,59.0
1105,A1,2021,1,15182.0,90.0,85.0
1105,A1,2021,2,1128.0,85.0,102.0
1105,A1,2021,3,10756.0,102.0,102.0
1106,A1,2021,1,15182.0,73.0,56.0
1106,A1,2021,2,1128.0,56.0,90.0
1106,A1,2021,3,10756.0,90.0,90.0
1107,A1,2021,1,15182.0,56.0,56.0
1107,A1,2021,2,1128.0,56.0,56.0
1107,A1,2021,3,10756.0,56.0,56.0
1108,A1,2021,1,15182.0,40.0,42.0
1108,A1,2021,2,1128.0,40.0,40.0
1108,A1,2021,3,10756.0,40.0,106.0
1109,A3,2021,1,15182.0,101.0,122.0
1109,A3,2021,2,1128.0,122.0,130.0
1109,A3,2021,3,10756.0,130.0,174.0
1110,A3,2021,1,15182.0,134.0,95.0
1110,A3,2021,2,1128.0,95.0,141.0
1110,A3,2021,3,10756.0,141.0,143.0
1111,A3,2021,1,15182.0,105.0,111.0
1111,A3,2021,2,1128.0,111.0,126.0
1111,A3,2021,3,10756.0,126.0,129.0
1112,A1,2021,1,15182.0,105.0,122.0
1112,A1,2021,2,1128.0,122.0,134.0
1112,A1,2021,3,10756.0,134.0,110.0
1113,A1,2021,1,15182.0,101.0,220.0
1113,A1,2021,2,1128.0,220.0,213.0
1113,A1,2021,3,10756.0,213.0,179.0
1114,A1,2021,1,15182.0,56.0,135.0
1114,A1,2021,2,1128.0,135.0,123.0
1114,A1,2021,3,10756.0,123.0,107.0
1115,A1,2021,1,15182.0,66.0,157.0
1115,A1,2021,2,1128.0,157.0,137.0
1115,A1,2021,3,10756.0,137.0,121.0
1116,A3,2021,1,15182.0,80.0,202.0
1116,A3,2021,2,1128.0,202.0,156.0
1116,A3,2021,3,10756.0,156.0,125.0
1117,A2,2021,1,15182.0,55.0,71.0
1117,A2,2021,2,1128.0,71.0,82.0
1117,A2,2021,3,10756.0,82.0,66.0
1118,A3,2021,1,15182.0,91.0,89.0
1118,A3,2021,2,1128.0,89.0,127.0
1118,A3,2021,3,10756.0,144.0,108.0
1119,A1,2021,1,15182.0,71.0,98.0
1119,A1,2021,2,1128.0,98.0,105.0
1119,A1,2021,3,10756.0,105.0,90.0
1120,A3,2021,1,15182.0,97.0,114.0
1120,A3,2021,2,1128.0,114.0,91.0
1120,A3,2021,3,10756.0,91.0,102.0
1121,A3,2021,1,15182.0,111.0,102.0
1121,A3,2021,2,1128.0,102.0,112.0
1121,A3,2021,3,10756.0,112.0,112.0
1122,A2,2021,1,15182.0,40.0,40.0
1122,A2,2021,2,1128.0,40.0,74.0
1122,A2,2021,3,10756.0,74.0,88.0
1123,A3,2021,1,15182.0,40.0,40.0
1123,A3,2021,2,1128.0,40.0,53.0
1123,A3,2021,3,10756.0,53.0,83.0
1124,A1,2021,1,15182.0,41.0,40.0
1124,A1,2021,2,1128.0,40.0,53.0
1124,A1,2021,3,10756.0,53.0,71.0
1125,A1,2021,1,15182.0,41.0,41.0
1125,A1,2021,2,1128.0,41.0,57.0
1125,A1,2021,3,10756.0,57.0,65.0
1126,A3,2021,1,15182.0,85.0,98.0
1126,A3,2021,2,1128.0,98.0,114.0
1126,A3,2021,3,10756.0,114.0,114.0
1127,A1,2021,1,15182.0,106.0,122.0
1127,A1,2021,2,1128.0,122.0,106.0
1127,A1,2021,3,10756.0,106.0,56.0
1128,A1,2021,1,15182.0,70.0,73.0
1128,A1,2021,2,1128.0,73.0,73.0
1128,A1,2021,3,10756.0,73.0,90.0
1129,A3,2021,1,15182.0,85.0,101.0
1129,A3,2021,2,1128.0,101.0,118.0
1129,A3,2021,3,10756.0,118.0,101.0
1130,A1,2021,1,15182.0,49.0,49.0
1130,A1,2021,2,1128.0,49.0,70.0
1130,A1,2021,3,10756.0,70.0,85.0
1131,A1,2021,1,15182.0,40.0,40.0
1131,A1,2021,2,1128.0,40.0,40.0
1131,A1,2021,3,10756.0,40.0,74.0
1132,A1,2021,1,15182.0,55.0,66.0
1132,A1,2021,2,1128.0,66.0,77.0
1132,A1,2021,3,10756.0,77.0,65.0
1133,A3,2021,1,15182.0,84.0,55.0
1133,A3,2021,2,1128.0,55.0,60.0
1133,A3,2021,3,10756.0,60.0,67.0
1134,A1,2021,1,15182.0,73.0,54.0
1134,A1,2021,2,1128.0,54.0,66.0
1134,A1,2021,3,10756.0,66.0,63.0
1135,A1,2021,1,15182.0,58.0,63.0
1135,A1,2021,2,1128.0,63.0,65.0
1135,A1,2021,3,10756.0,65.0,55.0
1136,A2,2021,1,15182.0,40.0,40.0
1136,A2,2021,2,1128.0,40.0,40.0
1136,A2,2021,3,10756.0,40.0,89.0
1137,A3,2021,1,15182.0,41.0,41.0
1137,A3,2021,2,1128.0,41.0,40.0
1137,A3,2021,3,10756.0,40.0,63.0
1138,A1,2021,1,15182.0,42.0,41.0
1138,A1,2021,2,1128.0,41.0,41.0
1138,A1,2021,3,10756.0,41.0,75.0
1139,A1,2021,1,15182.0,41.0,40.0
1139,A1,2021,2,1128.0,40.0,40.0
1139,A1,2021,3,10756.0,40.0,69.0
1140,A2,2021,1,15182.0,40.0,154.0
1140,A2,2021,2,1128.0,154.0,171.0
1140,A2,2021,3,10756.0,171.0,123.0
1141,A3,2021,1,15182.0,40.0,167.0
1141,A3,2021,2,1128.0,167.0,207.0
1141,A3,2021,3,10756.0,207.0,227.0
1142,A1,2021,1,15182.0,73.0,218.0
1142,A1,2021,2,1128.0,185.0,232.0
1142,A1,2021,3,10756.0,232.0,281.0
1143,A3,2021,1,15182.0,40.0,96.0
1143,A3,2021,2,1128.0,96.0,93.0
1143,A3,2021,3,10756.0,93.0,113.0
1145,A3,2021,1,15182.0,40.0,40.0
1145,A3,2021,2,1128.0,40.0,73.0
1145,A3,2021,3,10756.0,73.0,73.0
1146,A1,2021,1,15182.0,40.0,40.0
1146,A1,2021,2,1128.0,40.0,56.0
1146,A1,2021,3,10756.0,56.0,65.0
1147,A2,2021,1,15182.0,40.0,40.0
1147,A2,2021,2,1128.0,40.0,55.0
1147,A2,2021,3,10756.0,55.0,126.0
1148,A1,2021,1,15182.0,40.0,40.0
1148,A1,2021,2,1128.0,40.0,40.0
1148,A1,2021,3,10756.0,40.0,56.0
1149,A1,2021,1,15182.0,40.0,40.0
1149,A1,2021,2,1128.0,40.0,40.0
1149,A1,2021,3,10756.0,40.0,76.0
1150,A1,2021,1,15182.0,40.0,40.0
1150,A1,2021,2,1128.0,40.0,56.0
1150,A1,2021,3,10756.0,56.0,67.0
1151,A3,2021,1,15182.0,40.0,40.0
1151,A3,2021,2,1128.0,40.0,55.0
1151,A3,2021,3,10756.0,55.0,87.0
1152,A1,2021,1,15182.0,40.0,40.0
1152,A1,2021,2,1128.0,40.0,56.0
1152,A1,2021,3,10756.0,56.0,84.0
1153,A3,2021,1,15182.0,40.0,40.0
1153,A3,2021,2,1128.0,40.0,55.0
1153,A3,2021,3,10756.0,55.0,116.0
1154,A1,2021,1,15182.0,40.0,40.0
1154,A1,2021,2,1128.0,40.0,40.0
1154,A1,2021,3,10756.0,40.0,77.0
1155,A3,2021,1,15182.0,40.0,40.0
1155,A3,2021,2,1128.0,40.0,40.0
1155,A3,2021,3,10756.0,40.0,97.0
1156,A1,2021,1,15182.0,40.0,40.0
1156,A1,2021,2,1128.0,40.0,40.0
1156,A1,2021,3,10756.0,40.0,90.0
1157,A1,2021,1,15182.0,40.0,40.0
1157,A1,2021,2,1128.0,40.0,40.0
1157,A1,2021,3,10756.0,40.0,108.0
1158,A2,2021,1,15182.0,40.0,187.0
1158,A2,2021,2,1128.0,187.0,162.0
1158,A2,2021,3,10756.0,162.0,142.0
1159,A1,2021,1,15182.0,40.0,40.0
1159,A1,2021,2,1128.0,40.0,82.0
1159,A1,2021,3,10756.0,82.0,120.0
1160,A1,2021,1,15182.0,40.0,40.0
1160,A1,2021,2,1128.0,40.0,68.0
1160,A1,2021,3,10756.0,68.0,126.0
1161,A1,2021,1,15182.0,40.0,40.0
1161,A1,2021,2,1128.0,40.0,78.0
1161,A1,2021,3,10756.0,78.0,129.0
1162,A1,2021,1,15182.0,40.0,40.0
1162,A1,2021,2,1128.0,40.0,87.0
1162,A1,2021,3,10756.0,87.0,87.0
1163,A2,2021,1,15182.0,135.0,373.0
1163,A2,2021,2,1128.0,372.0,431.0
1163,A2,2021,3,10756.0,431.0,309.0
1164,A2,2021,1,15182.0,178.0,254.0
1164,A2,2021,2,1128.0,254.0,379.0
1164,A2,2021,3,10756.0,379.0,279.0
1165,A2,2021,1,15182.0,148.0,193.0
1165,A2,2021,2,1128.0,193.0,354.0
1165,A2,2021,3,10756.0,354.0,274.0
1166,A1,2021,1,15182.0,58.0,65.0
1166,A1,2021,2,1128.0,65.0,92.0
1166,A1,2021,3,10756.0,92.0,70.0
1167,A1,2021,1,15182.0,65.0,65.0
1167,A1,2021,2,1128.0,65.0,79.0
1167,A1,2021,3,10756.0,79.0,86.0
1168,A1,2021,1,15182.0,66.0,68.0
1168,A1,2021,2,1128.0,68.0,80.0
1168,A1,2021,3,10756.0,80.0,67.0
1169,A3,2021,1,15182.0,123.0,143.0
1169,A3,2021,2,1128.0,143.0,163.0
1169,A3,2021,3,10756.0,163.0,142.0
1170,A3,2021,1,15182.0,68.0,93.0
1170,A3,2021,2,1128.0,93.0,89.0
1170,A3,2021,3,10756.0,89.0,92.0
1171,A1,2021,1,15182.0,69.0,84.0
1171,A1,2021,2,1128.0,84.0,76.0
1171,A1,2021,3,10756.0,76.0,69.0
1172,A1,2021,1,15182.0,54.0,80.0
1172,A1,2021,2,1128.0,61.0,71.0
1172,A1,2021,3,10756.0,90.0,91.0
1173,A3,2021,1,15182.0,76.0,87.0
1173,A3,2021,2,1128.0,87.0,117.0
1173,A3,2021,3,10756.0,117.0,97.0
1174,A3,2021,1,15182.0,104.0,111.0
1174,A3,2021,2,1128.0,111.0,146.0
1174,A3,2021,3,10756.0,146.0,195.0
1175,A1,2021,1,15182.0,93.0,63.0
1175,A1,2021,2,1128.0,63.0,79.0
1175,A1,2021,3,10756.0,79.0,100.0
1176,A3,2021,1,15182.0,129.0,324.0
1176,A3,2021,2,1128.0,324.0,341.0
1176,A3,2021,3,10756.0,341.0,276.0
1177,A1,2021,1,15182.0,48.0,106.0
1177,A1,2021,2,1128.0,106.0,125.0
1177,A1,2021,3,10756.0,125.0,114.0
1178,A3,2021,1,15182.0,115.0,237.0
1178,A3,2021,2,1128.0,237.0,287.0
1178,A3,2021,3,10756.0,287.0,199.0
1179,A1,2021,1,15182.0,60.0,71.0
1179,A1,2021,2,1128.0,71.0,60.0
1179,A1,2021,3,10756.0,60.0,82.0
1180,A2,2021,1,15182.0,122.0,233.0
1180,A2,2021,2,1128.0,232.0,224.0
1180,A2,2021,3,10756.0,224.0,85.0
1181,A3,2021,1,15182.0,80.0,105.0
1181,A3,2021,2,1128.0,105.0,116.0
1181,A3,2021,3,10756.0,116.0,89.0
1182,A1,2021,1,15182.0,68.0,66.0
1182,A1,2021,2,1128.0,60.0,59.0
1182,A1,2021,3,10756.0,64.0,78.0
1183,A3,2021,1,15182.0,74.0,131.0
1183,A3,2021,2,1128.0,97.0,100.0
1183,A3,2021,3,10756.0,134.0,114.0
1184,A3,2021,1,15182.0,132.0,293.0
1184,A3,2021,2,1128.0,293.0,301.0
1184,A3,2021,3,10756.0,301.0,184.0
1185,A1,2021,1,15182.0,75.0,145.0
1185,A1,2021,2,1128.0,145.0,132.0
1185,A1,2021,3,10756.0,132.0,108.0
1186,A2,2021,1,15182.0,116.0,234.0
1186,A2,2021,2,1128.0,235.0,330.0
1186,A2,2021,3,10756.0,330.0,118.0
1187,A1,2021,1,15182.0,82.0,163.0
1187,A1,2021,2,1128.0,163.0,156.0
1187,A1,2021,3,10756.0,156.0,120.0
1188,A1,2021,1,15182.0,47.0,69.0
1188,A1,2021,2,1128.0,69.0,65.0
1188,A1,2021,3,10756.0,65.0,74.0
1189,A2,2021,1,15182.0,137.0,307.0
1189,A2,2021,2,1128.0,307.0,418.0
1189,A2,2021,3,10756.0,418.0,204.0
1190,A1,2021,1,15182.0,72.0,129.0
1190,A1,2021,2,1128.0,129.0,115.0
1190,A1,2021,3,10756.0,115.0,108.0
1191,A3,2021,1,15182.0,138.0,325.0
1191,A3,2021,2,1128.0,325.0,357.0
1191,A3,2021,3,10756.0,357.0,186.0
1192,A1,2021,1,15182.0,86.0,162.0
1192,A1,2021,2,1128.0,162.0,153.0
1192,A1,2021,3,10756.0,153.0,121.0
1193,A1,2021,1,15182.0,81.0,140.0
1193,A1,2021,2,1128.0,140.0,129.0
1193,A1,2021,3,10756.0,129.0,106.0
1194,A3,2021,1,15182.0,180.0,277.0
1194,A3,2021,2,1128.0,277.0,242.0
1194,A3,2021,3,10756.0,242.0,207.0
1195,A1,2021,1,15182.0,210.0,303.0
1195,A1,2021,2,1128.0,303.0,263.0
